1.7789547443389893,1.767706036567688,1.2975175380706787
1.8240468502044678,1.8132251501083374,1.3119490146636963
1.6978983879089355,1.6963225603103638,1.3248896598815918
1.7155170440673828,1.7090054750442505,1.3285568952560425
1.795204997062683,1.787316083908081,1.3354908227920532
1.7518593072891235,1.7428864240646362,1.33884859085083
1.823089361190796,1.8100448846817017,1.3443604707717896
1.6800050735473633,1.6778181791305542,1.3507245779037476
1.7640936374664307,1.756770133972168,1.357589602470398
1.7020649909973145,1.700060486793518,1.3749821186065674
1.7242469787597656,1.718893051147461,1.3850297927856445
1.7582697868347168,1.7531055212020874,1.3943126201629639
1.6859198808670044,1.6857504844665527,1.3974103927612305
1.7622054815292358,1.7542965412139893,1.4059256315231323
1.8677033185958862,1.8592495918273926,1.41779363155365
1.886198878288269,1.8746839761734009,1.43450129032135
1.6726852655410767,1.6709764003753662,1.441146731376648
1.7179173231124878,1.7217592000961304,1.455552577972412
1.7442740201950073,1.7360728979110718,1.4615387916564941
1.8713722229003906,1.8613381385803223,1.4738904237747192
1.8427388668060303,1.830492615699768,1.4755759239196777
1.8011260032653809,1.7861131429672241,1.5213347673416138
1.7246190309524536,1.7165400981903076,1.5683175325393677
1.6780599355697632,1.6825194358825684,1.5834622383117676
1.750903606414795,1.7595125436782837,1.6148988008499146
1.6997393369674683,1.7050641775131226,1.6244579553604126
1.7081161737442017,1.7095770835876465,1.6250874996185303
1.7556501626968384,1.7656934261322021,1.6458426713943481
1.7988545894622803,1.8082787990570068,1.6592518091201782
1.659741997718811,1.6657311916351318,1.6618067026138306
1.683397889137268,1.6932705640792847,1.677923321723938
1.7562371492385864,1.7643017768859863,1.6840418577194214
1.800930142402649,1.8092840909957886,1.6871095895767212
1.709851622581482,1.7174094915390015,1.6881887912750244
1.7470691204071045,1.749376893043518,1.6887625455856323
1.7588722705841064,1.7704391479492188,1.6911636590957642
1.7406184673309326,1.742656946182251,1.6920061111450195
1.769673466682434,1.7778363227844238,1.704537272453308
1.6594668626785278,1.6722114086151123,1.717326045036316
1.7573010921478271,1.7642979621887207,1.7264292240142822
1.7762733697891235,1.783406376838684,1.745688796043396
1.7630702257156372,1.7733134031295776,1.7569586038589478
1.7724334001541138,1.7778133153915405,1.7901568412780762
1.7844762802124023,1.7896181344985962,1.801654577255249
1.9319032430648804,1.9476546049118042,1.9084068536758423
1.8894237279891968,1.8995935916900635,1.913515567779541
1.8614033460617065,1.873265027999878,1.9568840265274048
1.9103056192398071,1.9177428483963013,2.0898385047912598
1.8924202919006348,1.900923490524292,2.1391408443450928
1.92410147190094,1.9330170154571533,2.1604912281036377
