1.0643285512924194,1.0996466875076294,2.8882253170013428
1.1900238990783691,1.208214282989502,2.92853045463562
1.0243937969207764,1.0919069051742554,2.9353973865509033
1.207353115081787,1.2728760242462158,3.0332274436950684
1.1195422410964966,1.1943992376327515,3.056267261505127
1.0756181478500366,1.1360092163085938,3.0733389854431152
1.2651265859603882,1.3100605010986328,3.1063520908355713
1.2285709381103516,1.3014360666275024,3.1336615085601807
1.2029730081558228,1.251084327697754,3.1483702659606934
1.030827522277832,1.0804028511047363,3.187028646469116
1.17946195602417,1.266729474067688,3.2377679347991943
1.1059192419052124,1.1710985898971558,3.2725439071655273
1.037931203842163,1.0908564329147339,3.3024299144744873
1.1040021181106567,1.1837949752807617,3.3135437965393066
1.0301088094711304,1.0915100574493408,3.315304756164551
1.0260796546936035,1.0806139707565308,3.337547779083252
1.1888998746871948,1.2598521709442139,3.345949411392212
1.0409705638885498,1.0971777439117432,3.37782883644104
1.0131820440292358,1.0736157894134521,3.404362440109253
1.000618577003479,1.0758854150772095,3.421241521835327
1.1163896322250366,1.1587045192718506,3.4557387828826904
1.1278656721115112,1.1665068864822388,3.481386661529541
1.4279111623764038,1.5080374479293823,3.492204189300537
1.2340043783187866,1.2896747589111328,3.5089547634124756
1.4313758611679077,1.4808685779571533,3.521977186203003
1.0072343349456787,1.0621353387832642,3.540494680404663
0.9906629323959351,1.0621774196624756,3.5460262298583984
1.169811487197876,1.2138673067092896,3.5503616333007812
1.144094467163086,1.2068893909454346,3.65461802482605
1.1476657390594482,1.2038697004318237,3.7126941680908203
1.1470760107040405,1.1775217056274414,3.7483930587768555
1.0016404390335083,1.045903205871582,3.753631353378296
1.1639293432235718,1.221704125404358,3.786517858505249
1.0576132535934448,1.0954796075820923,3.8003957271575928
1.1675387620925903,1.1820459365844727,3.8112194538116455
1.053070068359375,1.093883991241455,3.820228099822998
1.5647730827331543,1.606689453125,3.820883274078369
1.1373041868209839,1.1781485080718994,3.8238775730133057
1.1264739036560059,1.160232424736023,3.8241515159606934
1.055298089981079,1.1237949132919312,3.8415353298187256
1.1714656352996826,1.2373980283737183,3.84379243850708
1.1294772624969482,1.1980441808700562,3.849071502685547
1.2848626375198364,1.3354943990707397,3.8917782306671143
1.2121508121490479,1.245320439338684,3.9445321559906006
1.1254963874816895,1.1660449504852295,3.9925460815429688
1.0886813402175903,1.1409226655960083,4.032311916351318
1.2120699882507324,1.2468531131744385,4.078580856323242
1.5524641275405884,1.6186071634292603,4.203579425811768
1.1971633434295654,1.23541259765625,4.213763236999512
1.874324083328247,1.875543236732483,4.2904558181762695
